tag,date,question_count,question_pct,unanswered_count,unanswered_pct
amazon-ses,4/11/2017,603,4.42E-05,207,5.36E-05
amazon-s3,4/11/2017,17837,0.00130615,6892,0.001783891
paypal,4/11/2017,16664,0.001220249,7941,0.002055393
ios8,4/11/2017,9445,6.92E-04,3356,8.69E-04
amazon-cloudformation,4/11/2017,925,6.77E-05,296,7.66E-05
google-spreadsheet,4/11/2017,10436,7.64E-04,4194,0.001085547
amazon-elastic-beanstalk,4/11/2017,387,2.83E-05,194,5.02E-05
mongodb,4/11/2017,80320,0.00588155,27497,0.007117094
ios9,4/11/2017,4244,3.11E-04,1784,4.62E-04
actionscript-3,4/11/2017,40568,0.002970675,11028,0.002854437
amazon-rds,4/11/2017,1529,1.12E-04,578,1.50E-04
excel,4/11/2017,117582,0.008610146,41514,0.010745193
amazon-sns,4/11/2017,897,6.57E-05,413,1.07E-04
osx,4/11/2017,76554,0.005605826,24801,0.00641938
amazon-route53,4/11/2017,668,4.89E-05,226,5.85E-05
amazon-mws,4/11/2017,547,4.01E-05,226,5.85E-05
amazon-glacier,4/11/2017,139,1.02E-05,38,9.84E-06
dropbox,4/11/2017,2802,2.05E-04,1081,2.80E-04
ios,4/11/2017,501383,0.036714816,164572,0.042597083
amazon-lambda,4/11/2017,2561,1.88E-04,2561,6.63E-04
sql-server,4/11/2017,196839,0.014413873,46581,0.0120567
applepayjs,4/11/2017,11,8.05E-07,6,1.55E-06
amazon-elasticache,4/11/2017,304,2.23E-05,123,3.18E-05
amazon-vpc,4/11/2017,455,3.33E-05,149,3.86E-05
stripe-payments,4/11/2017,2928,2.14E-04,1165,3.02E-04
amazon-dynamodb,4/11/2017,3538,2.59E-04,1258,3.26E-04
android-pay,4/11/2017,445,3.26E-05,205,5.31E-05
amazon-sqs,4/11/2017,1034,7.57E-05,333,8.62E-05
amazon-emr,4/11/2017,746,5.46E-05,346,8.96E-05
amazon-ec2,4/11/2017,16952,0.001241344,6106,0.001580447
amazon-rds-aurora,4/10/2017,108,7.91E-06,50,1.30E-05
amazon-dynamodb,4/10/2017,3529,2.59E-04,1256,3.25E-04
amazon-ses,4/10/2017,603,4.42E-05,207,5.36E-05
amazon-mws,4/10/2017,547,4.01E-05,226,5.86E-05
amazon-simpledb,4/10/2017,383,2.81E-05,76,1.97E-05
amazon-cloudsearch,4/10/2017,260,1.91E-05,109,2.82E-05
dropbox-api,4/10/2017,1839,1.35E-04,747,1.94E-04
android,4/10/2017,973331,0.071320021,363587,0.09420431
amazon-data-pipeline,4/10/2017,259,1.90E-05,128,3.32E-05
amazon-swf,4/10/2017,189,1.38E-05,58,1.50E-05
amazon-vpc,4/10/2017,454,3.33E-05,149,3.86E-05
citrix,4/10/2017,529,3.88E-05,257,6.66E-05
actionscript,4/10/2017,8976,6.58E-04,2441,6.32E-04
amazon-ec2,4/10/2017,16934,0.001240827,6095,0.001579197
dropbox,4/10/2017,2801,2.05E-04,1080,2.80E-04
amazon-glacier,4/10/2017,138,1.01E-05,37,9.59E-06
ios,4/10/2017,501092,0.036717189,164460,0.042611119
amazon,4/10/2017,3548,2.60E-04,1353,3.51E-04
amazon-cognito,4/10/2017,850,6.23E-05,304,7.88E-05
amazon-sqs,4/10/2017,1033,7.57E-05,332,8.60E-05
windows,4/10/2017,107777,0.007897262,32691,0.008470119
android-pay,4/10/2017,445,3.26E-05,205,5.31E-05
amazon-lambda,4/10/2017,2552,1.87E-04,2552,6.61E-04
sql-server,4/10/2017,196705,0.01441338,46529,0.012055494
amazon-cloudwatch,4/10/2017,561,4.11E-05,214,5.54E-05
amazon-elb,4/10/2017,733,5.37E-05,259,6.71E-05
osx,4/10/2017,76514,0.005606513,24782,0.006420946
mongodb,4/10/2017,80245,0.005879859,27448,0.007111627
amazon-ebs,4/10/2017,281,2.06E-05,43,1.11E-05
ios9,4/10/2017,4244,3.11E-04,1785,4.62E-04
amazon-elastic-beanstalk,4/10/2017,387,2.84E-05,194,5.03E-05
amazon-ecs,4/10/2017,335,2.45E-05,138,3.58E-05
actionscript-3,4/10/2017,40566,0.002972446,11026,0.002856805
applepayjs,4/10/2017,11,8.06E-07,6,1.55E-06
cognos,4/10/2017,753,5.52E-05,335,8.68E-05
google-spreadsheet,4/10/2017,10425,7.64E-04,4189,0.001085357
amazon-rds,4/10/2017,1527,1.12E-04,576,1.49E-04
amazon-redshift,4/10/2017,1933,1.42E-04,708,1.83E-04
amazon-cloudformation,4/10/2017,923,6.76E-05,297,7.70E-05
amazon-elasticache,4/10/2017,304,2.23E-05,124,3.21E-05
amazon-emr,4/10/2017,745,5.46E-05,345,8.94E-05
amazon-kinesis,4/10/2017,395,2.89E-05,168,4.35E-05
excel,4/10/2017,117452,0.008606193,41442,0.010737482
ios8,4/10/2017,9445,6.92E-04,3356,8.70E-04
amazon-web-services,4/10/2017,38972,0.002855646,14837,0.003844224
paypal,4/10/2017,16656,0.001220452,7941,0.002057478
applepay,4/10/2017,232,1.70E-05,106,2.75E-05
amazon-sns,4/10/2017,895,6.56E-05,412,1.07E-04
stripe-payments,4/10/2017,2923,2.14E-04,1164,3.02E-04
azure,4/10/2017,40618,0.002976245,13753,0.003563348
amazon-cloudfront,4/10/2017,1589,1.16E-04,599,1.55E-04
amazon-s3,4/10/2017,17820,0.001305748,6887,0.001784402
amazon-route53,4/10/2017,667,4.89E-05,225,5.83E-05
amazon-ec2,4/9/2017,16924,0.001240513,6089,0.001578459
excel,4/9/2017,117415,0.008606391,41426,0.010738893
mongodb,4/9/2017,80203,0.005878778,27427,0.007109903
ios8,4/9/2017,9445,6.92E-04,3356,8.70E-04
amazon-data-pipeline,4/9/2017,259,1.90E-05,128,3.32E-05
azure,4/9/2017,40607,0.002976447,13747,0.003563645
amazon-rds-aurora,4/9/2017,108,7.92E-06,50,1.30E-05
amazon-web-services,4/9/2017,38941,0.002854338,14824,0.003842843
amazon-redshift,4/9/2017,1933,1.42E-04,709,1.84E-04
cognos,4/9/2017,754,5.53E-05,336,8.71E-05
amazon-swf,4/9/2017,189,1.39E-05,58,1.50E-05
amazon-elb,4/9/2017,733,5.37E-05,259,6.71E-05
amazon-s3,4/9/2017,17812,0.001305603,6887,0.001785325
amazon-cloudformation,4/9/2017,922,6.76E-05,297,7.70E-05
ios,4/9/2017,500965,0.036720266,164383,0.042613184
sql-server,4/9/2017,196665,0.014415328,46516,0.012058375
amazon-elasticache,4/9/2017,304,2.23E-05,124,3.21E-05
amazon-mws,4/9/2017,548,4.02E-05,225,5.83E-05
amazon-emr,4/9/2017,745,5.46E-05,345,8.94E-05
amazon-dynamodb,4/9/2017,3529,2.59E-04,1256,3.26E-04
amazon-lambda,4/9/2017,2550,1.87E-04,2550,6.61E-04
amazon,4/9/2017,3547,2.60E-04,1353,3.51E-04
dropbox,4/9/2017,2800,2.05E-04,1079,2.80E-04
google-spreadsheet,4/9/2017,10415,7.63E-04,4181,0.001083845
dropbox-api,4/9/2017,1839,1.35E-04,747,1.94E-04
amazon-cloudwatch,4/9/2017,561,4.11E-05,214,5.55E-05
amazon-ebs,4/9/2017,281,2.06E-05,43,1.11E-05
amazon-ecs,4/9/2017,333,2.44E-05,136,3.53E-05
android-pay,4/9/2017,445,3.26E-05,205,5.31E-05
windows,4/9/2017,107750,0.007897957,32670,0.008469069
amazon-cloudsearch,4/9/2017,260,1.91E-05,109,2.83E-05
amazon-cognito,4/9/2017,850,6.23E-05,305,7.91E-05
citrix,4/9/2017,529,3.88E-05,257,6.66E-05
amazon-simpledb,4/9/2017,383,2.81E-05,76,1.97E-05
amazon-rds,4/9/2017,1527,1.12E-04,577,1.50E-04
amazon-sns,4/9/2017,896,6.57E-05,414,1.07E-04
applepay,4/9/2017,232,1.70E-05,106,2.75E-05
android,4/9/2017,972990,0.071319167,363400,0.094204627
osx,4/9/2017,76492,0.005606792,24771,0.006421413
amazon-glacier,4/9/2017,138,1.01E-05,37,9.59E-06
actionscript,4/9/2017,8975,6.58E-04,2440,6.33E-04
amazon-cloudfront,4/9/2017,1589,1.16E-04,599,1.55E-04
amazon-route53,4/9/2017,667,4.89E-05,225,5.83E-05
amazon-kinesis,4/9/2017,395,2.90E-05,168,4.36E-05
paypal,4/9/2017,16650,0.001220426,7938,0.002057773
actionscript-3,4/9/2017,40562,0.002973156,11024,0.002857764
applepayjs,4/9/2017,11,8.06E-07,6,1.56E-06
stripe-payments,4/9/2017,2916,2.14E-04,1162,3.01E-04
ios9,4/9/2017,4242,3.11E-04,1784,4.62E-04
amazon-ses,4/9/2017,603,4.42E-05,208,5.39E-05
amazon-sqs,4/9/2017,1033,7.57E-05,332,8.61E-05
amazon-elastic-beanstalk,4/9/2017,386,2.83E-05,193,5.00E-05
amazon-vpc,4/9/2017,454,3.33E-05,149,3.86E-05
amazon-cloudwatch,4/8/2017,562,4.12E-05,215,5.58E-05
amazon-elasticache,4/8/2017,304,2.23E-05,124,3.22E-05
cognos,4/8/2017,754,5.53E-05,336,8.72E-05
amazon-redshift,4/8/2017,1932,1.42E-04,709,1.84E-04
applepay,4/8/2017,232,1.70E-05,106,2.75E-05
amazon-web-services,4/8/2017,38909,0.002852955,14806,0.003840401
amazon-cognito,4/8/2017,850,6.23E-05,305,7.91E-05
amazon-lambda,4/8/2017,2545,1.87E-04,2545,6.60E-04
amazon-cloudfront,4/8/2017,1590,1.17E-04,599,1.55E-04
amazon-vpc,4/8/2017,451,3.31E-05,146,3.79E-05
amazon-cloudsearch,4/8/2017,260,1.91E-05,109,2.83E-05
osx,4/8/2017,76458,0.005606193,24750,0.006419704
windows,4/8/2017,107724,0.00789871,32664,0.008472389
sql-server,4/8/2017,196627,0.014417398,46508,0.01206324
actionscript-3,4/8/2017,40559,0.002973939,11022,0.002858902
amazon-sqs,4/8/2017,1033,7.57E-05,333,8.64E-05
android-pay,4/8/2017,445,3.26E-05,205,5.32E-05
applepayjs,4/8/2017,11,8.07E-07,6,1.56E-06
amazon-rds-aurora,4/8/2017,108,7.92E-06,50,1.30E-05
google-spreadsheet,4/8/2017,10408,7.63E-04,4176,0.001083173
ios,4/8/2017,500847,0.036724018,164328,0.042623721
amazon-emr,4/8/2017,745,5.46E-05,345,8.95E-05
amazon-route53,4/8/2017,666,4.88E-05,224,5.81E-05
excel,4/8/2017,117377,0.008606503,41410,0.01074093
dropbox,4/8/2017,2800,2.05E-04,1080,2.80E-04
paypal,4/8/2017,16641,0.001220178,7930,0.002056885
mongodb,4/8/2017,80158,0.005877463,27403,0.007107774
amazon-elastic-beanstalk,4/8/2017,385,2.82E-05,192,4.98E-05
amazon-mws,4/8/2017,548,4.02E-05,225,5.84E-05
amazon-ec2,4/8/2017,16907,0.001239685,6076,0.001576001
ios9,4/8/2017,4242,3.11E-04,1784,4.63E-04
amazon-rds,4/8/2017,1526,1.12E-04,576,1.49E-04
dropbox-api,4/8/2017,1839,1.35E-04,748,1.94E-04
amazon-sns,4/8/2017,896,6.57E-05,414,1.07E-04
ios8,4/8/2017,9445,6.93E-04,3356,8.70E-04
amazon-cloudformation,4/8/2017,921,6.75E-05,297,7.70E-05
amazon-glacier,4/8/2017,138,1.01E-05,37,9.60E-06
amazon-s3,4/8/2017,17801,0.001305236,6883,0.001785322
amazon-data-pipeline,4/8/2017,259,1.90E-05,128,3.32E-05
azure,4/8/2017,40585,0.002975838,13728,0.003560773
amazon-simpledb,4/8/2017,383,2.81E-05,76,1.97E-05
amazon,4/8/2017,3546,2.60E-04,1352,3.51E-04
amazon-dynamodb,4/8/2017,3526,2.59E-04,1255,3.26E-04
amazon-ebs,4/8/2017,281,2.06E-05,43,1.12E-05
amazon-ses,4/8/2017,603,4.42E-05,208,5.40E-05
amazon-ecs,4/8/2017,331,2.43E-05,134,3.48E-05
amazon-elb,4/8/2017,733,5.37E-05,259,6.72E-05
stripe-payments,4/8/2017,2914,2.14E-04,1160,3.01E-04
android,4/8/2017,972600,0.071314574,363159,0.094196386
amazon-kinesis,4/8/2017,395,2.90E-05,168,4.36E-05
citrix,4/8/2017,529,3.88E-05,257,6.67E-05
actionscript,4/8/2017,8976,6.58E-04,2440,6.33E-04
amazon-swf,4/8/2017,189,1.39E-05,58,1.50E-05
applepayjs,4/7/2017,11,8.06E-07,6,1.55E-06
dropbox,4/7/2017,2801,2.05E-04,1082,2.80E-04
amazon,4/7/2017,3550,2.60E-04,1358,3.52E-04
amazon-lambda,4/7/2017,2542,1.86E-04,2542,6.58E-04
mongodb,4/7/2017,80171,0.005877252,27435,0.007104202
amazon-elastic-beanstalk,4/7/2017,386,2.83E-05,193,5.00E-05
osx,4/7/2017,76504,0.005608478,24810,0.006424583
android,4/7/2017,973077,0.071335662,363876,0.09422565
amazon-rds,4/7/2017,1528,1.12E-04,579,1.50E-04
ios8,4/7/2017,9446,6.92E-04,3358,8.70E-04
amazon-vpc,4/7/2017,452,3.31E-05,147,3.81E-05
amazon-data-pipeline,4/7/2017,258,1.89E-05,127,3.29E-05
amazon-glacier,4/7/2017,137,1.00E-05,36,9.32E-06
azure,4/7/2017,40566,0.002973863,13732,0.003555889
amazon-simpledb,4/7/2017,383,2.81E-05,76,1.97E-05
actionscript,4/7/2017,8973,6.58E-04,2438,6.31E-04
citrix,4/7/2017,527,3.86E-05,255,6.60E-05
amazon-cognito,4/7/2017,848,6.22E-05,304,7.87E-05
amazon-cloudsearch,4/7/2017,261,1.91E-05,110,2.85E-05
windows,4/7/2017,107782,0.007901422,32742,0.00847852
amazon-sqs,4/7/2017,1035,7.59E-05,335,8.67E-05
amazon-rds-aurora,4/7/2017,108,7.92E-06,50,1.29E-05
android-pay,4/7/2017,446,3.27E-05,206,5.33E-05
amazon-cloudfront,4/7/2017,1589,1.16E-04,599,1.55E-04
applepay,4/7/2017,233,1.71E-05,107,2.77E-05
amazon-web-services,4/7/2017,38911,0.002852548,14836,0.003841798
amazon-redshift,4/7/2017,1932,1.42E-04,710,1.84E-04
cognos,4/7/2017,752,5.51E-05,334,8.65E-05
amazon-cloudwatch,4/7/2017,562,4.12E-05,214,5.54E-05
amazon-swf,4/7/2017,189,1.39E-05,58,1.50E-05
amazon-kinesis,4/7/2017,390,2.86E-05,166,4.30E-05
amazon-elb,4/7/2017,732,5.37E-05,259,6.71E-05
amazon-ses,4/7/2017,603,4.42E-05,209,5.41E-05
amazon-ecs,4/7/2017,331,2.43E-05,134,3.47E-05
amazon-ebs,4/7/2017,281,2.06E-05,43,1.11E-05
amazon-s3,4/7/2017,17800,0.00130491,6892,0.001784691
amazon-cloudformation,4/7/2017,919,6.74E-05,295,7.64E-05
dropbox-api,4/7/2017,1840,1.35E-04,750,1.94E-04
ios9,4/7/2017,4247,3.11E-04,1791,4.64E-04
amazon-ec2,4/7/2017,16914,0.001239958,6084,0.001575458
paypal,4/7/2017,16668,0.001221918,7957,0.002060453
excel,4/7/2017,117433,0.008608931,41501,0.010746668
amazon-emr,4/7/2017,744,5.45E-05,344,8.91E-05
ios,4/7/2017,500908,0.036721366,164492,0.042595428
google-spreadsheet,4/7/2017,10431,7.65E-04,4201,0.001087848
actionscript-3,4/7/2017,40570,0.002974169,11035,0.002857525
sql-server,4/7/2017,196585,0.014411504,46541,0.012051756
amazon-elasticache,4/7/2017,304,2.23E-05,124,3.21E-05
stripe-payments,4/7/2017,2915,2.14E-04,1164,3.01E-04
amazon-sns,4/7/2017,896,6.57E-05,414,1.07E-04
amazon-mws,4/7/2017,546,4.00E-05,223,5.77E-05
amazon-route53,4/7/2017,664,4.87E-05,224,5.80E-05
amazon-dynamodb,4/7/2017,3524,2.58E-04,1255,3.25E-04
amazon-swf,4/6/2017,188,1.38E-05,57,1.48E-05
amazon-ses,4/6/2017,602,4.42E-05,208,5.39E-05
amazon-ec2,4/6/2017,16904,0.001240111,6080,0.00157633
amazon-kinesis,4/6/2017,390,2.86E-05,165,4.28E-05
amazon,4/6/2017,3548,2.60E-04,1358,3.52E-04
amazon-elb,4/6/2017,732,5.37E-05,259,6.71E-05
amazon-ecs,4/6/2017,330,2.42E-05,133,3.45E-05
stripe-payments,4/6/2017,2911,2.14E-04,1163,3.02E-04
amazon-ebs,4/6/2017,281,2.06E-05,43,1.11E-05
amazon-glacier,4/6/2017,137,1.01E-05,36,9.33E-06
applepay,4/6/2017,233,1.71E-05,108,2.80E-05
amazon-simpledb,4/6/2017,383,2.81E-05,76,1.97E-05
azure,4/6/2017,40507,0.002971665,13716,0.003556065
amazon-s3,4/6/2017,17783,0.001304597,6882,0.001784261
amazon-data-pipeline,4/6/2017,257,1.89E-05,126,3.27E-05
amazon-cloudformation,4/6/2017,914,6.71E-05,291,7.54E-05
ios8,4/6/2017,9446,6.93E-04,3360,8.71E-04
dropbox-api,4/6/2017,1839,1.35E-04,749,1.94E-04
amazon-rds,4/6/2017,1527,1.12E-04,578,1.50E-04
ios9,4/6/2017,4247,3.12E-04,1791,4.64E-04
osx,4/6/2017,76464,0.005609556,24797,0.006428995
amazon-elastic-beanstalk,4/6/2017,384,2.82E-05,192,4.98E-05
mongodb,4/6/2017,80095,0.005875891,27406,0.007105351
android,4/6/2017,972474,0.071342518,363556,0.09425704
amazon-mws,4/6/2017,543,3.98E-05,221,5.73E-05
paypal,4/6/2017,16660,0.001222207,7953,0.002061928
excel,4/6/2017,117321,0.008606881,41447,0.010745699
amazon-sns,4/6/2017,894,6.56E-05,413,1.07E-04
amazon-emr,4/6/2017,743,5.45E-05,343,8.89E-05
dropbox,4/6/2017,2798,2.05E-04,1080,2.80E-04
ios,4/6/2017,500627,0.036727039,164383,0.042618775
google-spreadsheet,4/6/2017,10419,7.64E-04,4196,0.001087873
amazon-dynamodb,4/6/2017,3515,2.58E-04,1249,3.24E-04
actionscript-3,4/6/2017,40568,0.002976151,11033,0.00286047
amazon-rds-aurora,4/6/2017,107,7.85E-06,49,1.27E-05
applepayjs,4/6/2017,11,8.07E-07,6,1.56E-06
android-pay,4/6/2017,446,3.27E-05,206,5.34E-05
amazon-sqs,4/6/2017,1034,7.59E-05,335,8.69E-05
actionscript,4/6/2017,8973,6.58E-04,2439,6.32E-04
sql-server,4/6/2017,196410,0.014408989,46479,0.012050314
amazon-vpc,4/6/2017,452,3.32E-05,147,3.81E-05
windows,4/6/2017,107710,0.007901799,32701,0.008478175
amazon-cloudsearch,4/6/2017,261,1.91E-05,110,2.85E-05
amazon-cloudfront,4/6/2017,1586,1.16E-04,596,1.55E-04
amazon-elasticache,4/6/2017,304,2.23E-05,124,3.21E-05
amazon-lambda,4/6/2017,2534,1.86E-04,2534,6.57E-04
amazon-cognito,4/6/2017,847,6.21E-05,303,7.86E-05
amazon-web-services,4/6/2017,38849,0.002850041,14804,0.003838157
cognos,4/6/2017,752,5.52E-05,334,8.66E-05
citrix,4/6/2017,527,3.87E-05,255,6.61E-05
amazon-route53,4/6/2017,663,4.86E-05,224,5.81E-05
amazon-redshift,4/6/2017,1930,1.42E-04,711,1.84E-04
amazon-cloudwatch,4/6/2017,561,4.12E-05,214,5.55E-05
amazon-swf,4/5/2017,188,1.38E-05,57,1.48E-05
amazon-ses,4/5/2017,601,4.41E-05,207,5.37E-05
amazon-kinesis,4/5/2017,389,2.86E-05,166,4.31E-05
amazon-ec2,4/5/2017,16885,0.001239608,6067,0.001574928
amazon-cloudwatch,4/5/2017,559,4.10E-05,213,5.53E-05
amazon-elb,4/5/2017,731,5.37E-05,258,6.70E-05
amazon-ecs,4/5/2017,331,2.43E-05,135,3.50E-05
amazon-route53,4/5/2017,661,4.85E-05,223,5.79E-05
amazon-glacier,4/5/2017,137,1.01E-05,37,9.60E-06
amazon-sqs,4/5/2017,1033,7.58E-05,334,8.67E-05
sql-server,4/5/2017,196238,0.014406737,46387,0.012041544
stripe-payments,4/5/2017,2905,2.13E-04,1158,3.01E-04
amazon,4/5/2017,3547,2.60E-04,1357,3.52E-04
amazon-ebs,4/5/2017,281,2.06E-05,43,1.12E-05
amazon-emr,4/5/2017,740,5.43E-05,341,8.85E-05
azure,4/5/2017,40446,0.002969324,13684,0.003552208
applepayjs,4/5/2017,11,8.08E-07,6,1.56E-06
amazon-simpledb,4/5/2017,383,2.81E-05,76,1.97E-05
applepay,4/5/2017,232,1.70E-05,108,2.80E-05
windows,4/5/2017,107642,0.007902496,32669,0.008480505
amazon-s3,4/5/2017,17758,0.001303699,6873,0.001784157
dropbox,4/5/2017,2798,2.05E-04,1080,2.80E-04
amazon-vpc,4/5/2017,452,3.32E-05,147,3.82E-05
amazon-sns,4/5/2017,893,6.56E-05,412,1.07E-04
cognos,4/5/2017,752,5.52E-05,334,8.67E-05
amazon-data-pipeline,4/5/2017,257,1.89E-05,126,3.27E-05
google-spreadsheet,4/5/2017,10406,7.64E-04,4187,0.0010869
citrix,4/5/2017,527,3.87E-05,255,6.62E-05
amazon-cloudfront,4/5/2017,1584,1.16E-04,595,1.54E-04
ios,4/5/2017,500336,0.036732067,164248,0.042637011
amazon-cloudformation,4/5/2017,908,6.67E-05,287,7.45E-05
android,4/5/2017,971841,0.071347391,363196,0.094281695
amazon-elasticache,4/5/2017,303,2.22E-05,123,3.19E-05
amazon-cloudsearch,4/5/2017,261,1.92E-05,110,2.86E-05
amazon-mws,4/5/2017,542,3.98E-05,221,5.74E-05
ios9,4/5/2017,4245,3.12E-04,1792,4.65E-04
dropbox-api,4/5/2017,1839,1.35E-04,749,1.94E-04
ios8,4/5/2017,9446,6.93E-04,3359,8.72E-04
amazon-dynamodb,4/5/2017,3510,2.58E-04,1246,3.23E-04
amazon-rds,4/5/2017,1526,1.12E-04,577,1.50E-04
actionscript-3,4/5/2017,40564,0.002977997,11030,0.002863268
osx,4/5/2017,76429,0.005611018,24786,0.00643418
amazon-rds-aurora,4/5/2017,107,7.86E-06,49,1.27E-05
amazon-lambda,4/5/2017,2527,1.86E-04,2527,6.56E-04
amazon-web-services,4/5/2017,38780,0.002847025,14774,0.003835171
actionscript,4/5/2017,8973,6.59E-04,2439,6.33E-04
amazon-elastic-beanstalk,4/5/2017,382,2.80E-05,190,4.93E-05
android-pay,4/5/2017,446,3.27E-05,206,5.35E-05
mongodb,4/5/2017,80016,0.005874323,27362,0.007102836
excel,4/5/2017,117196,0.0086039,41402,0.010747496
paypal,4/5/2017,16650,0.001222352,7954,0.002064765
amazon-cognito,4/5/2017,845,6.20E-05,301,7.81E-05
amazon-redshift,4/5/2017,1927,1.41E-04,710,1.84E-04
applepay,4/4/2017,232,1.70E-05,108,2.81E-05
amazon-glacier,4/4/2017,136,9.99E-06,36,9.36E-06
amazon-sns,4/4/2017,890,6.54E-05,409,1.06E-04
amazon-ec2,4/4/2017,16853,0.001238127,6048,0.001571779
amazon-rds,4/4/2017,1522,1.12E-04,574,1.49E-04
amazon-cloudsearch,4/4/2017,260,1.91E-05,109,2.83E-05
amazon-simpledb,4/4/2017,383,2.81E-05,76,1.98E-05
actionscript,4/4/2017,8973,6.59E-04,2440,6.34E-04
citrix,4/4/2017,526,3.86E-05,254,6.60E-05
amazon-cognito,4/4/2017,845,6.21E-05,302,7.85E-05
windows,4/4/2017,107568,0.007902602,32618,0.008476893
android-pay,4/4/2017,446,3.28E-05,206,5.35E-05
amazon-cloudfront,4/4/2017,1582,1.16E-04,593,1.54E-04
amazon-cloudwatch,4/4/2017,557,4.09E-05,212,5.51E-05
amazon-kinesis,4/4/2017,388,2.85E-05,165,4.29E-05
amazon-ecs,4/4/2017,329,2.42E-05,134,3.48E-05
amazon-ebs,4/4/2017,280,2.06E-05,42,1.09E-05
dropbox-api,4/4/2017,1838,1.35E-04,750,1.95E-04
paypal,4/4/2017,16641,0.001222548,7948,0.002065554
amazon-emr,4/4/2017,740,5.44E-05,341,8.86E-05
google-spreadsheet,4/4/2017,10394,7.64E-04,4182,0.001086834
actionscript-3,4/4/2017,40561,0.002979866,11030,0.002866522
dropbox,4/4/2017,2798,2.06E-04,1081,2.81E-04
amazon-lambda,4/4/2017,2513,1.85E-04,2513,6.53E-04
amazon,4/4/2017,3547,2.61E-04,1358,3.53E-04
applepayjs,4/4/2017,11,8.08E-07,6,1.56E-06
amazon-dynamodb,4/4/2017,3507,2.58E-04,1246,3.24E-04
amazon-mws,4/4/2017,541,3.97E-05,220,5.72E-05
stripe-payments,4/4/2017,2900,2.13E-04,1154,3.00E-04
amazon-elasticache,4/4/2017,303,2.23E-05,123,3.20E-05
sql-server,4/4/2017,196067,0.014404278,46326,0.012039382
ios,4/4/2017,500028,0.036735221,164084,0.042642913
ios9,4/4/2017,4244,3.12E-04,1791,4.65E-04
amazon-cloudformation,4/4/2017,905,6.65E-05,284,7.38E-05
amazon-s3,4/4/2017,17729,0.001302483,6855,0.001781506
amazon-elb,4/4/2017,730,5.36E-05,258,6.71E-05
amazon-ses,4/4/2017,600,4.41E-05,206,5.35E-05
amazon-swf,4/4/2017,188,1.38E-05,57,1.48E-05
amazon-redshift,4/4/2017,1922,1.41E-04,706,1.83E-04
amazon-vpc,4/4/2017,451,3.31E-05,146,3.79E-05
cognos,4/4/2017,750,5.51E-05,332,8.63E-05
amazon-web-services,4/4/2017,38692,0.002842557,14713,0.003823676
amazon-route53,4/4/2017,659,4.84E-05,223,5.80E-05
amazon-rds-aurora,4/4/2017,106,7.79E-06,48,1.25E-05
amazon-sqs,4/4/2017,1031,7.57E-05,334,8.68E-05
azure,4/4/2017,40386,0.002967,13656,0.003548969
amazon-data-pipeline,4/4/2017,256,1.88E-05,125,3.25E-05
ios8,4/4/2017,9446,6.94E-04,3359,8.73E-04
amazon-elastic-beanstalk,4/4/2017,382,2.81E-05,191,4.96E-05
mongodb,4/4/2017,79956,0.00587404,27335,0.007103912
excel,4/4/2017,117054,0.008599504,41340,0.010743612
osx,4/4/2017,76392,0.005612239,24765,0.00643604
android,4/4/2017,971262,0.071354874,362894,0.09431031
actionscript,4/3/2017,8973,6.60E-04,2440,6.35E-04
amazon-swf,4/3/2017,188,1.38E-05,57,1.48E-05
amazon-redshift,4/3/2017,1917,1.41E-04,705,1.83E-04
amazon-cloudwatch,4/3/2017,556,4.09E-05,211,5.49E-05
amazon-elasticache,4/3/2017,302,2.22E-05,122,3.17E-05
amazon-vpc,4/3/2017,451,3.32E-05,146,3.80E-05
citrix,4/3/2017,526,3.87E-05,254,6.61E-05
android,4/3/2017,970690,0.071358655,362649,0.094339387
cognos,4/3/2017,750,5.51E-05,332,8.64E-05
amazon-lambda,4/3/2017,2508,1.84E-04,2508,6.52E-04
amazon-cognito,4/3/2017,844,6.20E-05,303,7.88E-05
windows,4/3/2017,107511,0.007903481,32595,0.008479228
amazon-web-services,4/3/2017,38644,0.002840856,14691,0.003821721
sql-server,4/3/2017,195927,0.014403226,46266,0.01203559
amazon-sqs,4/3/2017,1031,7.58E-05,334,8.69E-05
amazon-cloudfront,4/3/2017,1582,1.16E-04,593,1.54E-04
actionscript-3,4/3/2017,40561,0.002981782,11034,0.002870389
android-pay,4/3/2017,445,3.27E-05,205,5.33E-05
amazon-rds-aurora,4/3/2017,106,7.79E-06,48,1.25E-05
amazon-route53,4/3/2017,659,4.84E-05,223,5.80E-05
amazon-sns,4/3/2017,888,6.53E-05,408,1.06E-04
ios,4/3/2017,499790,0.036741336,163985,0.042659157
amazon-dynamodb,4/3/2017,3503,2.58E-04,1245,3.24E-04
google-spreadsheet,4/3/2017,10377,7.63E-04,4172,0.001085302
dropbox,4/3/2017,2798,2.06E-04,1081,2.81E-04
amazon,4/3/2017,3546,2.61E-04,1357,3.53E-04
amazon-emr,4/3/2017,740,5.44E-05,341,8.87E-05
mongodb,4/3/2017,79905,0.005874061,27331,0.007109825
paypal,4/3/2017,16635,0.001222892,7940,0.002065499
amazon-elastic-beanstalk,4/3/2017,382,2.81E-05,191,4.97E-05
amazon-rds,4/3/2017,1521,1.12E-04,575,1.50E-04
